contrast,midtime,estimate,lower.HPD,upper.HPD
absent effect,192,-0.03497493128443266,-0.20385752926006698,0.12143871205079301
present effect,192,0.03497493128443266,-0.12143871205079301,0.20385752926006698
absent effect,193,-0.03570133998791943,-0.20491937562720552,0.1214147968860244
present effect,193,0.03570133998791943,-0.1214147968860244,0.20491937562720552
absent effect,194,-0.036275970503743926,-0.20343026665795072,0.1240105111718032
present effect,194,0.036275970503743926,-0.1240105111718032,0.20343026665795072
absent effect,195,-0.036772742799889804,-0.20229668530442857,0.12609280025841055
present effect,195,0.036772742799889804,-0.12609280025841055,0.20229668530442857
absent effect,196,-0.03739212662088108,-0.20414239928750832,0.12563555643261032
present effect,196,0.03739212662088108,-0.12563555643261032,0.20414239928750832
absent effect,197,-0.03788157255099135,-0.20398929112793346,0.1271442209828125
present effect,197,0.03788157255099135,-0.1271442209828125,0.20398929112793346
absent effect,198,-0.03833108218800713,-0.20528374428020799,0.12684511671752446
