contrast,midtime,estimate,lower.HPD,upper.HPD
absent effect,70,-0.289976944486518,-0.7491894933862432,0.16789067953523631
present effect,70,0.289976944486518,-0.16789067953523631,0.7491894933862432
absent effect,71,-0.29117220473449557,-0.7546487779060699,0.1639963986608591
present effect,71,0.29117220473449557,-0.1639963986608591,0.7546487779060699
absent effect,72,-0.29216630087406886,-0.756793582216548,0.16298172368295583
present effect,72,0.29216630087406886,-0.16298172368295583,0.756793582216548
absent effect,73,-0.2933384302473576,-0.7590164026177698,0.16264679264539672
present effect,73,0.2933384302473576,-0.16264679264539672,0.7590164026177698
absent effect,74,-0.29466424083617154,-0.7549114526865595,0.16770763916369585
present effect,74,0.29466424083617154,-0.16770763916369585,0.7549114526865595
absent effect,75,-0.29624681569530253,-0.7552294707480753,0.16873943566450192
present effect,75,0.29624681569530253,-0.16873943566450192,0.7552294707480753
absent effect,76,-0.2975227515060733,-0.7580434248170211,0.16768084316252338
present effect,76,0.2975227515060733,-0.16768084316252338,0.7580434248170211
absent effect,77,-0.2991048406185901,-0.7577222303111741,0.16915964632729433
present effect,77,0.2991048406185901,-0.16915964632729433,0.7577222303111741
absent effect,78,-0.300257008038663,-0.763662833521214,0.16519604851376005
present effect,78,0.300257008038663,-0.16519604851376005,0.763662833521214
absent effect,79,-0.30152266154208357,-0.7660492086159175,0.16437363960601353
present effect,79,0.30152266154208357,-0.16437363960601353,0.7660492086159175
absent effect,80,-0.30318989164886356,-0.7757230473604684,0.1560452629294368
present effect,80,0.30318989164886356,-0.1560452629294368,0.7757230473604684
absent effect,81,-0.3046335373160729,-0.7763971074052107,0.1567529584396684
present effect,81,0.3046335373160729,-0.1567529584396684,0.7763971074052107
absent effect,82,-0.3057530784493643,-0.7809298995012223,0.15312219998068882
present effect,82,0.3057530784493643,-0.15312219998068882,0.7809298995012223
absent effect,83,-0.30709049364326113,-0.7837206852029036,0.15259147574782134
present effect,83,0.30709049364326113,-0.15259147574782134,0.7837206852029036
absent effect,84,-0.308747466664266,-0.7825544829565811,0.15511184080938242
present effect,84,0.308747466664266,-0.15511184080938242,0.7825544829565811
absent effect,85,-0.3100003699758973,-0.7894142750660542,0.15064168600177122
present effect,85,0.3100003699758973,-0.15064168600177122,0.7894142750660542
absent effect,86,-0.3115678770995569,-0.7861743449093017,0.15533804359091846
present effect,86,0.3115678770995569,-0.15533804359091846,0.7861743449093017
absent effect,87,-0.31311540790875686,-0.7983192913035868,0.1455613137903073
present effect,87,0.31311540790875686,-0.1455613137903073,0.7983192913035868
absent effect,88,-0.3150377008792653,-0.7992090002061475,0.14635544620699564
present effect,88,0.3150377008792653,-0.14635544620699564,0.7992090002061475
absent effect,89,-0.3165574575418438,-0.8040695319210894,0.14342632323523524
present effect,89,0.3165574575418438,-0.14342632323523524,0.8040695319210894
absent effect,90,-0.31830297075418945,-0.8017705571236391,0.14699109826130685
present effect,90,0.31830297075418945,-0.14699109826130685,0.8017705571236391
absent effect,91,-0.32007518250582173,-0.8073306471484505,0.14295627910753692
present effect,91,0.32007518250582173,-0.14295627910753692,0.8073306471484505
absent effect,92,-0.32164723127134576,-0.8098109179396294,0.14215300096056688
present effect,92,0.32164723127134576,-0.14215300096056688,0.8098109179396294
absent effect,93,-0.32336140025375415,-0.8118701846959675,0.141836689570642
present effect,93,0.32336140025375415,-0.141836689570642,0.8118701846959675
absent effect,94,-0.32503148767208934,-0.8183806836648534,0.13739962883164442
present effect,94,0.32503148767208934,-0.13739962883164442,0.8183806836648534
absent effect,95,-0.32650698743419443,-0.8112828330014119,0.14564108928100986
present effect,95,0.32650698743419443,-0.14564108928100986,0.8112828330014119
absent effect,96,-0.3279324333277902,-0.8143479590343148,0.14331831906014114
present effect,96,0.3279324333277902,-0.14331831906014114,0.8143479590343148
absent effect,97,-0.3297140136431982,-0.8159187961394003,0.14286103942196177
present effect,97,0.3297140136431982,-0.14286103942196177,0.8159187961394003
absent effect,98,-0.33144695609516783,-0.8196980409241618,0.14119287693498456
present effect,98,0.33144695609516783,-0.14119287693498456,0.8196980409241618
absent effect,99,-0.3332214747937045,-0.8242483804720322,0.13813377542877578
present effect,99,0.3332214747937045,-0.13813377542877578,0.8242483804720322
absent effect,100,-0.3349051092426373,-0.8268900426336215,0.13804459864365565
present effect,100,0.3349051092426373,-0.13804459864365565,0.8268900426336215
absent effect,101,-0.3367729930561698,-0.8455629690677176,0.12083993655743996
present effect,101,0.3367729930561698,-0.12083993655743996,0.8455629690677176
absent effect,102,-0.3384529125194504,-0.8472847782078464,0.12036169545893644
present effect,102,0.3384529125194504,-0.12036169545893644,0.8472847782078464
absent effect,103,-0.34004766781904505,-0.8489932475926051,0.11978232300857983
present effect,103,0.34004766781904505,-0.11978232300857983,0.8489932475926051
absent effect,104,-0.34189840255909854,-0.8517884171954444,0.11950667428964057
present effect,104,0.34189840255909854,-0.11950667428964057,0.8517884171954444
absent effect,105,-0.34362686310310087,-0.845005292225013,0.1282468206174986
present effect,105,0.34362686310310087,-0.1282468206174986,0.845005292225013
absent effect,106,-0.3456381174597017,-0.8536989850671142,0.12099793625290936
present effect,106,0.3456381174597017,-0.12099793625290936,0.8536989850671142
absent effect,107,-0.3472261795236683,-0.8555629427864654,0.12082494376389458
present effect,107,0.3472261795236683,-0.12082494376389458,0.8555629427864654
absent effect,108,-0.3491341437367485,-0.847997566598889,0.13061753110600585
present effect,108,0.3491341437367485,-0.13061753110600585,0.847997566598889
absent effect,109,-0.351270658760205,-0.852677633075637,0.12767181271970038
present effect,109,0.351270658760205,-0.12767181271970038,0.852677633075637
absent effect,110,-0.353228319714277,-0.8582965014899646,0.12391968968038386
present effect,110,0.353228319714277,-0.12391968968038386,0.8582965014899646
absent effect,111,-0.3552476141569696,-0.8506925708381929,0.13300648207897112
present effect,111,0.3552476141569696,-0.13300648207897112,0.8506925708381929
absent effect,112,-0.3571931725251308,-0.8475927884310631,0.1378442868812251
present effect,112,0.3571931725251308,-0.1378442868812251,0.8475927884310631
absent effect,113,-0.35922119173595113,-0.8639725056897083,0.12233320049655495
present effect,113,0.35922119173595113,-0.12233320049655495,0.8639725056897083
absent effect,114,-0.36102178595340756,-0.8605896839516758,0.12809637232122972
present effect,114,0.36102178595340756,-0.12809637232122972,0.8605896839516758
absent effect,115,-0.3627362932474174,-0.863226127813075,0.12645273350768785
present effect,115,0.3627362932474174,-0.12645273350768785,0.863226127813075
absent effect,116,-0.36465809402324495,-0.8634590730763619,0.1275696708630444
present effect,116,0.36465809402324495,-0.1275696708630444,0.8634590730763619
absent effect,117,-0.36654830456845733,-0.8657493758539083,0.12702619908849738
present effect,117,0.36654830456845733,-0.12702619908849738,0.8657493758539083
absent effect,118,-0.36841002750426777,-0.8673089745862729,0.1267490853218342
present effect,118,0.36841002750426777,-0.1267490853218342,0.8673089745862729
absent effect,119,-0.3706040700215798,-0.8691123207189918,0.1265267358521721
present effect,119,0.3706040700215798,-0.1265267358521721,0.8691123207189918
absent effect,120,-0.3725573237476765,-0.8724575785831707,0.125596335642218
present effect,120,0.3725573237476765,-0.125596335642218,0.8724575785831707
absent effect,121,-0.37446176417172444,-0.8720417062210235,0.12671848684083933
present effect,121,0.37446176417172444,-0.12671848684083933,0.8720417062210235
absent effect,122,-0.37663884796005387,-0.8770612112456594,0.12454318232815763
present effect,122,0.37663884796005387,-0.12454318232815763,0.8770612112456594
absent effect,123,-0.3789667347267094,-0.878766918985517,0.12506881714966694
present effect,123,0.3789667347267094,-0.12506881714966694,0.878766918985517
